error report
==================================================

Total Top-1 Errors: 90857

1. Top-5 totally wrong class:
      misclassified as: Leccinum aurantiacum: 6times
      misclassified as: Suillus americanus: 5times
      misclassified as: Suillus grevillei: 5times
      misclassified as: Tapinella atrotomentosa: 5times
      misclassified as: Fomitopsis mounceae: 5times
      misclassified as: Chlorophyllum molybdites: 4times
      misclassified as: Suillus luteus: 4times
      misclassified as: Lactarius turpis: 4times
      misclassified as: Lactarius torminosus: 3times
      misclassified as: Lactarius deliciosus: 3times
      misclassified as: Pseudevernia furfuracea: 3times
      misclassified as: Pholiota aurivella: 3times
      misclassified as: Coltricia perennis: 3times
      misclassified as: Lycoperdon perlatum: 2times
      misclassified as: Amanita pantherina: 2times
      misclassified as: Bolbitius titubans: 1times
      misclassified as: Lycogala epidendrum: 1times
      misclassified as: Macrolepiota procera: 1times
      misclassified as: Sarcosoma globosum: 1times
      misclassified as: Psilocybe caerulescens: 1times
      misclassified as: Tylopilus felleus: 1times
      misclassified as: Pseudohydnum gelatinosum: 1times
      misclassified as: Phaeolus schweinitzii: 1times
      misclassified as: Ischnoderma resinosum: 1times
      misclassified as: Daedaleopsis confragosa: 1times
      misclassified as: Daedaleopsis tricolor: 1times
      misclassified as: Evernia mesomorpha: 1times

   Calocera viscosa:
      misclassified as: Urnula craterium: 8times
      misclassified as: Coltricia perennis: 7times
      misclassified as: Coprinopsis atramentaria: 6times
      misclassified as: Tremella mesenterica: 4times
      misclassified as: Coprinopsis lagopus: 4times
      misclassified as: Sarcosoma globosum: 3times
      misclassified as: Mutinus ravenelii: 3times
      misclassified as: Leccinum scabrum: 3times
      misclassified as: Xanthoria parietina: 2times
      misclassified as: Calycina citrina: 2times
      misclassified as: Lactarius turpis: 2times
      misclassified as: Phlebia radiata: 2times
      misclassified as: Vulpicida pinastri: 1times
      misclassified as: Schizophyllum commune: 1times
      misclassified as: Leccinum aurantiacum: 1times
      misclassified as: Leccinum albostipitatum: 1times
      misclassified as: Stereum hirsutum: 1times
      misclassified as: Rhytisma acerinum: 1times
      misclassified as: Ganoderma curtisii: 1times
      misclassified as: Suillus grevillei: 1times
      misclassified as: Panaeolus papilionaceus: 1times
      misclassified as: Sarcomyxa serotina: 1times
      misclassified as: Mycena leaiana: 1times
      misclassified as: Physcia adscendens: 1times
      misclassified as: Verpa bohemica: 1times
      misclassified as: Cantharellus cibarius: 1times
      misclassified as: Amanita flavoconia: 1times
      misclassified as: Phallus impudicus: 1times
      misclassified as: Cantharellus californicus: 1times
      misclassified as: Suillus americanus: 1times
      misclassified as: Coprinus comatus: 1times

   Calycina citrina:
      misclassified as: Grifola frondosa: 20times
      misclassified as: Bjerkandera adusta: 18times
      misclassified as: Stereum hirsutum: 16times
      misclassified as: Crucibulum laeve: 13times
      misclassified as: Cantharellus cibarius: 12times
      misclassified as: Vulpicida pinastri: 10times
      misclassified as: Panellus stipticus: 9times
      misclassified as: Gyromitra infula: 8times
      misclassified as: Urnula craterium: 6times
      misclassified as: Trametes versicolor: 6times
      misclassified as: Hypholoma fasciculare: 6times
      misclassified as: Fomes fomentarius: 5times
      misclassified as: Trametes ochracea: 5times
      misclassified as: Laetiporus sulphureus: 4times
      misclassified as: Cetraria islandica: 4times
      misclassified as: Tremella mesenterica: 4times
      misclassified as: Ischnoderma resinosum: 4times
      misclassified as: Ganoderma applanatum: 4times
      misclassified as: Gliophorus psittacinus: 3times
      misclassified as: Hypomyces lactifluorum: 3times
      misclassified as: Phlebia radiata: 3times
      misclassified as: Phallus impudicus: 3times
      misclassified as: Sarcomyxa serotina: 3times
      misclassified as: Apioperdon pyriforme: 3times
      misclassified as: Cantharellus cinnabarinus: 3times
      misclassified as: Cantharellus californicus: 3times
      misclassified as: Coprinellus micaceus: 3times
      misclassified as: Flammulina velutipes: 3times
      misclassified as: Gyromitra gigas: 3times
      misclassified as: Kuehneromyces mutabilis: 3times
      misclassified as: Hericium coralloides: 3times
      misclassified as: Inonotus obliquus: 3times
      misclassified as: Fomitopsis pinicola: 2times
      misclassified as: Armillaria mellea: 2times
      misclassified as: Merulius tremellosus: 2times
      misclassified as: Chondrostereum purpureum: 2times
      misclassified as: Galerina marginata: 2times
      misclassified as: Gloeophyllum sepiarium: 2times
      misclassified as: Phyllotopsis nidulans: 2times
      misclassified as: Schizophyllum commune: 2times
      misclassified as: Pleurotus ostreatus: 2times
      misclassified as: Fomitopsis betulina: 1times
      misclassified as: Suillus grevillei: 1times
      misclassified as: Suillus americanus: 1times
      misclassified as: Physcia adscendens: 1times
      misclassified as: Verpa bohemica: 1times
      misclassified as: Nectria cinnabarina: 1times
      misclassified as: Pseudohydnum gelatinosum: 1times
      misclassified as: Hygrophoropsis aurantiaca: 1times
      misclassified as: Psilocybe pelliculosa: 1times
      misclassified as: Coprinus comatus: 1times
      misclassified as: Lycoperdon pyriforme: 1times
      misclassified as: Lycogala epidendrum: 1times
      misclassified as: Armillaria borealis: 1times
      misclassified as: Trametes betulina: 1times
      misclassified as: Cladonia fimbriata: 1times
      misclassified as: Xanthoria parietina: 1times

   Cantharellus californicus:
      misclassified as: Cantharellus cibarius: 30times
      misclassified as: Omphalotus illudens: 24times
      misclassified as: Armillaria tabescens: 24times
      misclassified as: Armillaria mellea: 18times
      misclassified as: Cantharellus cinnabarinus: 18times
      misclassified as: Stereum hirsutum: 14times
      misclassified as: Omphalotus olivascens: 12times
      misclassified as: Tricholomopsis rutilans: 12times
      misclassified as: Laetiporus sulphureus: 10times
      misclassified as: Phlebia radiata: 10times
      misclassified as: Merulius tremellosus: 9times
      misclassified as: Flammulina velutipes: 7times
      misclassified as: Lactarius torminosus: 6times
      misclassified as: Trametes ochracea: 6times
      misclassified as: Verpa bohemica: 5times
      misclassified as: Lactarius deliciosus: 5times
      misclassified as: Lactarius turpis: 5times
      misclassified as: Rhytisma acerinum: 5times
      misclassified as: Amanita calyptroderma: 4times
      misclassified as: Tremella mesenterica: 4times
      misclassified as: Panellus stipticus: 4times
      misclassified as: Amanita augusta: 3times
      misclassified as: Hygrophoropsis aurantiaca: 3times
      misclassified as: Paxillus involutus: 3times
      misclassified as: Grifola frondosa: 3times
      misclassified as: Psilocybe cyanescens: 3times
      misclassified as: Trametes betulina: 3times
      misclassified as: Pleurotus ostreatus: 3times
      misclassified as: Stropharia ambigua: 2times
      misclassified as: Suillus granulatus: 2times
      misclassified as: Leccinum versipelle: 2times
      misclassified as: Amanita velosa: 2times
      misclassified as: Agaricus augustus: 2times
      misclassified as: Suillus grevillei: 2times
      misclassified as: Hypholoma fasciculare: 2times
      misclassified as: Agaricus xanthodermus: 2times
      misclassified as: Gyromitra infula: 2times
      misclassified as: Pholiota aurivella: 2times
      misclassified as: Phlebia tremellosa: 2times
      misclassified as: Gyromitra gigas: 2times
      misclassified as: Hypogymnia physodes: 2times
      misclassified as: Mycena leaiana: 2times
      misclassified as: Imleria badia: 1times
      misclassified as: Bolbitius titubans: 1times
      misclassified as: Cryptoporus volvatus: 1times
      misclassified as: Trametes hirsuta: 1times
      misclassified as: Leccinum albostipitatum: 1times
      misclassified as: Amanita flavoconia: 1times
      misclassified as: Pleurotus pulmonarius: 1times
      misclassified as: Amanita phalloides: 1times
      misclassified as: Fomitopsis mounceae: 1times
      misclassified as: Volvopluteus gloiocephalus: 1times
      misclassified as: Tylopilus felleus: 1times
      misclassified as: Bjerkandera adusta: 1times
      misclassified as: Gliophorus psittacinus: 1times
      misclassified as: Retiboletus ornatipes: 1times
      misclassified as: Pholiota squarrosa: 1times
      misclassified as: Armillaria borealis: 1times
      misclassified as: Gymnopilus luteofolius: 1times
      misclassified as: Psilocybe ovoideocystidiata: 1times
      misclassified as: Hericium erinaceus: 1times

   Cantharellus cibarius:
      misclassified as: Kuehneromyces mutabilis: 57times
      misclassified as: Hygrophoropsis aurantiaca: 49times
      misclassified as: Suillus granulatus: 42times
      misclassified as: Armillaria mellea: 39times
      misclassified as: Suillus grevillei: 37times
      misclassified as: Flammulina velutipes: 35times
      misclassified as: Tricholomopsis rutilans: 35times
      misclassified as: Sarcomyxa serotina: 27times
      misclassified as: Bolbitius titubans: 25times
      misclassified as: Phyllotopsis nidulans: 24times
      misclassified as: Crucibulum laeve: 23times
      misclassified as: Suillus luteus: 22times
      misclassified as: Paxillus involutus: 21times
      misclassified as: Cantharellus californicus: 19times
      misclassified as: Leccinum versipelle: 18times
      misclassified as: Hypholoma fasciculare: 17times
      misclassified as: Armillaria tabescens: 17times
      misclassified as: Suillus americanus: 16times
      misclassified as: Pholiota aurivella: 16times
      misclassified as: Tapinella atrotomentosa: 15times
      misclassified as: Omphalotus illudens: 14times
      misclassified as: Coprinellus micaceus: 14times
      misclassified as: Cryptoporus volvatus: 14times
      misclassified as: Gliophorus psittacinus: 14times
      misclassified as: Retiboletus ornatipes: 14times
      misclassified as: Hypomyces lactifluorum: 12times
      misclassified as: Armillaria borealis: 12times
      misclassified as: Omphalotus olivascens: 12times
      misclassified as: Lactarius deliciosus: 11times
      misclassified as: Psilocybe cyanescens: 11times
      misclassified as: Apioperdon pyriforme: 10times
      misclassified as: Leccinum aurantiacum: 10times
      misclassified as: Psilocybe cubensis: 10times
      misclassified as: Hypholoma lateritium: 10times
      misclassified as: Leccinum albostipitatum: 9times
      misclassified as: Lycoperdon pyriforme: 8times
      misclassified as: Amanita muscaria: 8times
      misclassified as: Coltricia perennis: 8times
      misclassified as: Amanita flavoconia: 7times
      misclassified as: Galerina marginata: 7times
      misclassified as: Lycoperdon perlatum: 7times
