epoch,batch,train_loss,val_top1,val_top5,val_balanced,val_f1,val_loss,learning_rate,temperature,grad_norm
92,20,0.345894,,,,,,5.92e-04,0.0050,0.0
92,40,0.381068,,,,,,5.91e-04,0.0050,0.0
92,60,0.358220,,,,,,5.91e-04,0.0050,0.0
92,80,0.344860,,,,,,5.90e-04,0.0050,0.0
92,100,0.344081,,,,,,5.90e-04,0.0050,0.0
92,120,0.337056,,,,,,5.90e-04,0.0050,0.0
92,140,0.337821,,,,,,5.89e-04,0.0050,0.0
92,160,0.346178,,,,,,5.89e-04,0.0050,0.0
92,180,0.355206,,,,,,5.88e-04,0.0050,0.0
92,200,0.363149,,,,,,5.88e-04,0.0050,0.0
92,220,0.346423,,,,,,5.88e-04,0.0050,0.0
92,240,0.353970,,,,,,5.87e-04,0.0050,0.0
92,260,0.364969,,,,,,5.87e-04,0.0050,0.0
92,280,0.334833,,,,,,5.86e-04,0.0050,0.0
92,300,0.367248,,,,,,5.86e-04,0.0050,0.0
92,320,0.351798,,,,,,5.86e-04,0.0050,0.0
92,340,0.351532,,,,,,5.85e-04,0.0050,0.0
92,360,0.361977,,,,,,5.85e-04,0.0050,0.0
92,380,0.340348,,,,,,5.84e-04,0.0050,0.0
92,-1,0.352293,0.871094,0.968494,0.843419,0.838829,0.806506,,,,
93,20,0.355956,,,,,,5.84e-04,0.0050,0.0
93,40,0.339063,,,,,,5.83e-04,0.0050,0.0
93,60,0.355699,,,,,,5.83e-04,0.0050,0.0
93,80,0.351534,,,,,,5.83e-04,0.0050,0.0
93,100,0.340050,,,,,,5.82e-04,0.0050,0.0
93,120,0.344964,,,,,,5.82e-04,0.0050,0.0
93,140,0.364663,,,,,,5.81e-04,0.0050,0.0
93,160,0.340104,,,,,,5.81e-04,0.0050,0.0
93,180,0.345372,,,,,,5.80e-04,0.0050,0.0
93,200,0.356031,,,,,,5.80e-04,0.0050,0.0
93,220,0.359737,,,,,,5.80e-04,0.0050,0.0
93,240,0.378327,,,,,,5.79e-04,0.0050,0.0
93,260,0.343942,,,,,,5.79e-04,0.0050,0.0
93,280,0.342255,,,,,,5.78e-04,0.0050,0.0
93,300,0.343319,,,,,,5.78e-04,0.0050,0.0
93,320,0.348852,,,,,,5.78e-04,0.0050,0.0
93,340,0.356526,,,,,,5.77e-04,0.0050,0.0
93,360,0.348034,,,,,,5.77e-04,0.0050,0.0
93,380,0.345551,,,,,,5.76e-04,0.0050,0.0
93,-1,0.350368,0.869237,0.970031,0.840678,0.837915,0.797046,,,,
94,20,0.336736,,,,,,5.76e-04,0.0050,0.0
94,40,0.357749,,,,,,5.75e-04,0.0050,0.0
94,60,0.353686,,,,,,5.75e-04,0.0050,0.0
94,80,0.347493,,,,,,5.75e-04,0.0050,0.0
94,100,0.342498,,,,,,5.74e-04,0.0050,0.0
94,120,0.399208,,,,,,5.74e-04,0.0050,0.0
94,140,0.364229,,,,,,5.73e-04,0.0050,0.0
94,160,0.349138,,,,,,5.73e-04,0.0050,0.0
94,180,0.358480,,,,,,5.72e-04,0.0050,0.0
94,200,0.345696,,,,,,5.72e-04,0.0050,0.0
94,220,0.363135,,,,,,5.72e-04,0.0050,0.0
94,240,0.351179,,,,,,5.71e-04,0.0050,0.0
94,260,0.337680,,,,,,5.71e-04,0.0050,0.0
94,280,0.346954,,,,,,5.70e-04,0.0050,0.0
94,300,0.346955,,,,,,5.70e-04,0.0050,0.0
94,320,0.337777,,,,,,5.70e-04,0.0050,0.0
94,340,0.337359,,,,,,5.69e-04,0.0050,0.0
94,360,0.350935,,,,,,5.69e-04,0.0050,0.0
94,380,0.339625,,,,,,5.68e-04,0.0050,0.0
94,-1,0.351205,0.872887,0.970095,0.846368,0.843154,0.798096,,,,
95,20,0.355871,,,,,,5.68e-04,0.0050,0.0
95,40,0.349202,,,,,,5.67e-04,0.0050,0.0
95,60,0.352639,,,,,,5.67e-04,0.0050,0.0
95,80,0.345014,,,,,,5.67e-04,0.0050,0.0
95,100,0.365046,,,,,,5.66e-04,0.0050,0.0
95,120,0.347726,,,,,,5.66e-04,0.0050,0.0
95,140,0.336253,,,,,,5.65e-04,0.0050,0.0
95,160,0.342441,,,,,,5.65e-04,0.0050,0.0
95,180,0.335570,,,,,,5.65e-04,0.0050,0.0
95,200,0.340478,,,,,,5.64e-04,0.0050,0.0
95,220,0.345882,,,,,,5.64e-04,0.0050,0.0
95,240,0.362634,,,,,,5.63e-04,0.0050,0.0
95,260,0.357484,,,,,,5.63e-04,0.0050,0.0
95,280,0.348448,,,,,,5.62e-04,0.0050,0.0
95,300,0.351082,,,,,,5.62e-04,0.0050,0.0
95,320,0.338795,,,,,,5.62e-04,0.0050,0.0
95,340,0.355271,,,,,,5.61e-04,0.0050,0.0
95,360,0.364979,,,,,,5.61e-04,0.0050,0.0
95,380,0.356679,,,,,,5.60e-04,0.0050,0.0
95,-1,0.350012,0.869237,0.966701,0.846280,0.840338,0.815780,,,,
96,20,0.347415,,,,,,5.60e-04,0.0050,0.0
96,40,0.359092,,,,,,5.59e-04,0.0050,0.0
96,60,0.341879,,,,,,5.59e-04,0.0050,0.0
96,80,0.354372,,,,,,5.59e-04,0.0050,0.0
96,100,0.348450,,,,,,5.58e-04,0.0050,0.0
96,120,0.332776,,,,,,5.58e-04,0.0050,0.0
96,140,0.366518,,,,,,5.57e-04,0.0050,0.0
96,160,0.334261,,,,,,5.57e-04,0.0050,0.0
96,180,0.358822,,,,,,5.57e-04,0.0050,0.0
96,200,0.341976,,,,,,5.56e-04,0.0050,0.0
96,220,0.335349,,,,,,5.56e-04,0.0050,0.0
96,240,0.345755,,,,,,5.55e-04,0.0050,0.0
96,260,0.343775,,,,,,5.55e-04,0.0050,0.0
96,280,0.363947,,,,,,5.54e-04,0.0050,0.0
96,300,0.353343,,,,,,5.54e-04,0.0050,0.0
96,320,0.346283,,,,,,5.54e-04,0.0050,0.0
96,340,0.342074,,,,,,5.53e-04,0.0050,0.0
96,360,0.362735,,,,,,5.53e-04,0.0050,0.0
96,380,0.346855,,,,,,5.52e-04,0.0050,0.0
96,-1,0.349146,0.870645,0.967918,0.847907,0.841100,0.802210,,,,
97,20,0.349595,,,,,,5.52e-04,0.0050,0.0
97,40,0.374427,,,,,,5.51e-04,0.0050,0.0
97,60,0.339610,,,,,,5.51e-04,0.0050,0.0
97,80,0.351456,,,,,,5.51e-04,0.0050,0.0
97,100,0.342323,,,,,,5.50e-04,0.0050,0.0
97,120,0.341025,,,,,,5.50e-04,0.0050,0.0
97,140,0.382583,,,,,,5.49e-04,0.0050,0.0
97,160,0.336434,,,,,,5.49e-04,0.0050,0.0
97,180,0.337009,,,,,,5.49e-04,0.0050,0.0
97,200,0.336626,,,,,,5.48e-04,0.0050,0.0
97,220,0.342276,,,,,,5.48e-04,0.0050,0.0
97,240,0.338550,,,,,,5.47e-04,0.0050,0.0
97,260,0.338304,,,,,,5.47e-04,0.0050,0.0
97,280,0.333520,,,,,,5.46e-04,0.0050,0.0
97,300,0.351452,,,,,,5.46e-04,0.0050,0.0
97,320,0.347646,,,,,,5.46e-04,0.0050,0.0
97,340,0.346958,,,,,,5.45e-04,0.0050,0.0
97,360,0.346717,,,,,,5.45e-04,0.0050,0.0
97,380,0.339778,,,,,,5.44e-04,0.0050,0.0
97,-1,0.348395,0.872054,0.970095,0.847334,0.840854,0.801574,,,,
98,20,0.339147,,,,,,5.44e-04,0.0050,0.0
98,40,0.344573,,,,,,5.43e-04,0.0050,0.0
98,60,0.341130,,,,,,5.43e-04,0.0050,0.0
98,80,0.354797,,,,,,5.43e-04,0.0050,0.0
98,100,0.339377,,,,,,5.42e-04,0.0050,0.0
98,120,0.326408,,,,,,5.42e-04,0.0050,0.0
98,140,0.348311,,,,,,5.41e-04,0.0050,0.0
98,160,0.338558,,,,,,5.41e-04,0.0050,0.0
98,180,0.350445,,,,,,5.40e-04,0.0050,0.0
98,200,0.340471,,,,,,5.40e-04,0.0050,0.0
98,220,0.339090,,,,,,5.40e-04,0.0050,0.0
98,240,0.354163,,,,,,5.39e-04,0.0050,0.0
98,260,0.338683,,,,,,5.39e-04,0.0050,0.0
98,280,0.339593,,,,,,5.38e-04,0.0050,0.0
98,300,0.343133,,,,,,5.38e-04,0.0050,0.0
98,320,0.350818,,,,,,5.38e-04,0.0050,0.0
98,340,0.350037,,,,,,5.37e-04,0.0050,0.0
98,360,0.344782,,,,,,5.37e-04,0.0050,0.0
98,380,0.338120,,,,,,5.36e-04,0.0050,0.0
98,-1,0.346775,0.870197,0.966445,0.847942,0.838524,0.823367,,,,
99,20,0.336790,,,,,,5.36e-04,0.0050,0.0
99,40,0.366910,,,,,,5.35e-04,0.0050,0.0
99,60,0.344609,,,,,,5.35e-04,0.0050,0.0
99,80,0.345598,,,,,,5.35e-04,0.0050,0.0
99,100,0.355949,,,,,,5.34e-04,0.0050,0.0
99,120,0.335226,,,,,,5.34e-04,0.0050,0.0
99,140,0.335832,,,,,,5.33e-04,0.0050,0.0
99,160,0.331794,,,,,,5.33e-04,0.0050,0.0
99,180,0.342186,,,,,,5.32e-04,0.0050,0.0
99,200,0.350960,,,,,,5.32e-04,0.0050,0.0
99,220,0.359397,,,,,,5.32e-04,0.0050,0.0
99,240,0.350305,,,,,,5.31e-04,0.0050,0.0
99,260,0.352479,,,,,,5.31e-04,0.0050,0.0
99,280,0.349814,,,,,,5.30e-04,0.0050,0.0
99,300,0.337971,,,,,,5.30e-04,0.0050,0.0
99,320,0.342676,,,,,,5.30e-04,0.0050,0.0
99,340,0.333605,,,,,,5.29e-04,0.0050,0.0
99,360,0.342783,,,,,,5.29e-04,0.0050,0.0
99,380,0.335322,,,,,,5.28e-04,0.0050,0.0
99,-1,0.345392,0.868532,0.966893,0.844272,0.836044,0.810221,,,,
100,20,0.348758,,,,,,5.28e-04,0.0050,0.0
100,40,0.336763,,,,,,5.27e-04,0.0050,0.0
100,60,0.375821,,,,,,5.27e-04,0.0050,0.0
100,80,0.354216,,,,,,5.27e-04,0.0050,0.0
100,100,0.339995,,,,,,5.26e-04,0.0050,0.0
100,120,0.350686,,,,,,5.26e-04,0.0050,0.0
100,140,0.341951,,,,,,5.25e-04,0.0050,0.0
100,160,0.333959,,,,,,5.25e-04,0.0050,0.0
100,180,0.353591,,,,,,5.24e-04,0.0050,0.0
100,200,0.337399,,,,,,5.24e-04,0.0050,0.0
100,220,0.367386,,,,,,5.24e-04,0.0050,0.0
100,240,0.354696,,,,,,5.23e-04,0.0050,0.0
100,260,0.348892,,,,,,5.23e-04,0.0050,0.0
100,280,0.350419,,,,,,5.22e-04,0.0050,0.0
100,300,0.348213,,,,,,5.22e-04,0.0050,0.0
100,320,0.342774,,,,,,5.21e-04,0.0050,0.0
100,340,0.341886,,,,,,5.21e-04,0.0050,0.0
100,360,0.349453,,,,,,5.21e-04,0.0050,0.0
100,380,0.364847,,,,,,5.20e-04,0.0050,0.0
100,-1,0.344852,0.869173,0.966189,0.848153,0.838390,0.812091,,,,
101,20,0.338950,,,,,,5.20e-04,0.0050,0.0
101,40,0.347199,,,,,,5.19e-04,0.0050,0.0
101,60,0.338532,,,,,,5.19e-04,0.0050,0.0
101,80,0.340641,,,,,,5.18e-04,0.0050,0.0
101,100,0.342849,,,,,,5.18e-04,0.0050,0.0
101,120,0.350834,,,,,,5.18e-04,0.0050,0.0
101,140,0.336210,,,,,,5.17e-04,0.0050,0.0
101,160,0.350010,,,,,,5.17e-04,0.0050,0.0
101,180,0.337956,,,,,,5.16e-04,0.0050,0.0
101,200,0.345738,,,,,,5.16e-04,0.0050,0.0
101,220,0.361891,,,,,,5.16e-04,0.0050,0.0
101,240,0.349483,,,,,,5.15e-04,0.0050,0.0
101,260,0.333578,,,,,,5.15e-04,0.0050,0.0
101,280,0.351227,,,,,,5.14e-04,0.0050,0.0
101,300,0.325046,,,,,,5.14e-04,0.0050,0.0
101,320,0.334772,,,,,,5.13e-04,0.0050,0.0
101,340,0.364556,,,,,,5.13e-04,0.0050,0.0
101,360,0.350075,,,,,,5.13e-04,0.0050,0.0
101,380,0.328442,,,,,,5.12e-04,0.0050,0.0
101,-1,0.344090,0.873335,0.965612,0.848667,0.844183,0.808694,,,,
102,20,0.339241,,,,,,5.12e-04,0.0050,0.0
102,40,0.335133,,,,,,5.11e-04,0.0050,0.0
102,60,0.350678,,,,,,5.11e-04,0.0050,0.0
102,80,0.334588,,,,,,5.10e-04,0.0050,0.0
102,100,0.342057,,,,,,5.10e-04,0.0050,0.0
102,120,0.347455,,,,,,5.10e-04,0.0050,0.0
102,140,0.339921,,,,,,5.09e-04,0.0050,0.0
102,160,0.332571,,,,,,5.09e-04,0.0050,0.0
102,180,0.338708,,,,,,5.08e-04,0.0050,0.0
102,200,0.354811,,,,,,5.08e-04,0.0050,0.0
102,220,0.343292,,,,,,5.07e-04,0.0050,0.0
102,240,0.336215,,,,,,5.07e-04,0.0050,0.0
102,260,0.340400,,,,,,5.07e-04,0.0050,0.0
102,280,0.340585,,,,,,5.06e-04,0.0050,0.0
102,300,0.356843,,,,,,5.06e-04,0.0050,0.0
102,320,0.360507,,,,,,5.05e-04,0.0050,0.0
102,340,0.369141,,,,,,5.05e-04,0.0050,0.0
102,360,0.352537,,,,,,5.05e-04,0.0050,0.0
102,380,0.328357,,,,,,5.04e-04,0.0050,0.0
102,-1,0.343327,0.872887,0.967789,0.846489,0.840490,0.795572,,,,
103,20,0.339563,,,,,,5.04e-04,0.0050,0.0
103,40,0.339848,,,,,,5.03e-04,0.0050,0.0
103,60,0.352299,,,,,,5.03e-04,0.0050,0.0
103,80,0.328277,,,,,,5.02e-04,0.0050,0.0
103,100,0.331596,,,,,,5.02e-04,0.0050,0.0
103,120,0.330964,,,,,,5.02e-04,0.0050,0.0
103,140,0.348571,,,,,,5.01e-04,0.0050,0.0
103,160,0.332645,,,,,,5.01e-04,0.0050,0.0
103,180,0.342359,,,,,,5.00e-04,0.0050,0.0
103,200,0.356477,,,,,,5.00e-04,0.0050,0.0
103,220,0.339371,,,,,,4.99e-04,0.0050,0.0
103,240,0.334675,,,,,,4.99e-04,0.0050,0.0
103,260,0.341814,,,,,,4.99e-04,0.0050,0.0
103,280,0.360083,,,,,,4.98e-04,0.0050,0.0
103,300,0.339631,,,,,,4.98e-04,0.0050,0.0
103,320,0.330413,,,,,,4.97e-04,0.0050,0.0
103,340,0.353601,,,,,,4.97e-04,0.0050,0.0
103,360,0.348941,,,,,,4.96e-04,0.0050,0.0
103,380,0.346288,,,,,,4.96e-04,0.0050,0.0
103,-1,0.343217,0.871606,0.969390,0.848143,0.842292,0.805484,,,,
104,20,0.363707,,,,,,4.96e-04,0.0050,0.0
104,40,0.348705,,,,,,4.95e-04,0.0050,0.0
104,60,0.352112,,,,,,4.95e-04,0.0050,0.0
104,80,0.355699,,,,,,4.94e-04,0.0050,0.0
104,100,0.337098,,,,,,4.94e-04,0.0050,0.0
104,120,0.340284,,,,,,4.93e-04,0.0050,0.0
104,140,0.351339,,,,,,4.93e-04,0.0050,0.0
104,160,0.365538,,,,,,4.93e-04,0.0050,0.0
104,180,0.363273,,,,,,4.92e-04,0.0050,0.0
104,200,0.352989,,,,,,4.92e-04,0.0050,0.0
104,220,0.367230,,,,,,4.91e-04,0.0050,0.0
104,240,0.337199,,,,,,4.91e-04,0.0050,0.0
104,260,0.347079,,,,,,4.91e-04,0.0050,0.0
104,280,0.336702,,,,,,4.90e-04,0.0050,0.0
104,300,0.344524,,,,,,4.90e-04,0.0050,0.0
104,320,0.332556,,,,,,4.89e-04,0.0050,0.0
104,340,0.350215,,,,,,4.89e-04,0.0050,0.0
104,360,0.340601,,,,,,4.88e-04,0.0050,0.0
104,380,0.339180,,,,,,4.88e-04,0.0050,0.0
104,-1,0.342790,0.867316,0.967789,0.845921,0.838321,0.808023,,,,
105,20,0.337025,,,,,,4.87e-04,0.0050,0.0
105,40,0.331114,,,,,,4.87e-04,0.0050,0.0
105,60,0.335709,,,,,,4.87e-04,0.0050,0.0
105,80,0.338283,,,,,,4.86e-04,0.0050,0.0
105,100,0.338953,,,,,,4.86e-04,0.0050,0.0
105,120,0.349929,,,,,,4.85e-04,0.0050,0.0
105,140,0.334601,,,,,,4.85e-04,0.0050,0.0
105,160,0.348463,,,,,,4.85e-04,0.0050,0.0
105,180,0.350991,,,,,,4.84e-04,0.0050,0.0
105,200,0.333667,,,,,,4.84e-04,0.0050,0.0
105,220,0.341180,,,,,,4.83e-04,0.0050,0.0
105,240,0.348853,,,,,,4.83e-04,0.0050,0.0
105,260,0.331724,,,,,,4.82e-04,0.0050,0.0
105,280,0.329770,,,,,,4.82e-04,0.0050,0.0
105,300,0.321477,,,,,,4.82e-04,0.0050,0.0
105,320,0.355517,,,,,,4.81e-04,0.0050,0.0
105,340,0.339010,,,,,,4.81e-04,0.0050,0.0
105,360,0.329934,,,,,,4.80e-04,0.0050,0.0
105,380,0.345305,,,,,,4.80e-04,0.0050,0.0
105,-1,0.340808,0.872118,0.967405,0.845338,0.840533,0.810439,,,,
106,20,0.350440,,,,,,4.79e-04,0.0050,0.0
106,40,0.330466,,,,,,4.79e-04,0.0050,0.0
106,60,0.343506,,,,,,4.79e-04,0.0050,0.0
106,80,0.337812,,,,,,4.78e-04,0.0050,0.0
106,100,0.332394,,,,,,4.78e-04,0.0050,0.0
106,120,0.351715,,,,,,4.77e-04,0.0050,0.0
106,140,0.328308,,,,,,4.77e-04,0.0050,0.0
106,160,0.320598,,,,,,4.77e-04,0.0050,0.0
106,180,0.328864,,,,,,4.76e-04,0.0050,0.0
106,200,0.345307,,,,,,4.76e-04,0.0050,0.0
106,220,0.341968,,,,,,4.75e-04,0.0050,0.0
106,240,0.328545,,,,,,4.75e-04,0.0050,0.0
106,260,0.336426,,,,,,4.74e-04,0.0050,0.0
106,280,0.351566,,,,,,4.74e-04,0.0050,0.0
106,300,0.354180,,,,,,4.74e-04,0.0050,0.0
106,320,0.333764,,,,,,4.73e-04,0.0050,0.0
106,340,0.347782,,,,,,4.73e-04,0.0050,0.0
106,360,0.335244,,,,,,4.72e-04,0.0050,0.0
106,380,0.344652,,,,,,4.72e-04,0.0050,0.0
106,-1,0.340796,0.875512,0.967725,0.848246,0.845717,0.803008,,,,
107,20,0.334513,,,,,,4.71e-04,0.0050,0.0
107,40,0.348005,,,,,,4.71e-04,0.0050,0.0
107,60,0.330560,,,,,,4.71e-04,0.0050,0.0
107,80,0.345110,,,,,,4.70e-04,0.0050,0.0
107,100,0.356850,,,,,,4.70e-04,0.0050,0.0
107,120,0.342440,,,,,,4.69e-04,0.0050,0.0
107,140,0.331706,,,,,,4.69e-04,0.0050,0.0
107,160,0.327597,,,,,,4.68e-04,0.0050,0.0
107,180,0.334186,,,,,,4.68e-04,0.0050,0.0
107,200,0.358522,,,,,,4.68e-04,0.0050,0.0
107,220,0.326459,,,,,,4.67e-04,0.0050,0.0
107,240,0.341743,,,,,,4.67e-04,0.0050,0.0
107,260,0.330483,,,,,,4.66e-04,0.0050,0.0
107,280,0.342754,,,,,,4.66e-04,0.0050,0.0
107,300,0.331981,,,,,,4.66e-04,0.0050,0.0
107,320,0.348749,,,,,,4.65e-04,0.0050,0.0
107,340,0.342971,,,,,,4.65e-04,0.0050,0.0
107,360,0.341844,,,,,,4.64e-04,0.0050,0.0
107,380,0.332474,,,,,,4.64e-04,0.0050,0.0
107,-1,0.339255,0.873015,0.969903,0.849461,0.844250,0.808236,,,,
108,20,0.326636,,,,,,4.63e-04,0.0050,0.0
108,40,0.337085,,,,,,4.63e-04,0.0050,0.0
108,60,0.343909,,,,,,4.63e-04,0.0050,0.0
108,80,0.326629,,,,,,4.62e-04,0.0050,0.0
108,100,0.328660,,,,,,4.62e-04,0.0050,0.0
108,120,0.330067,,,,,,4.61e-04,0.0050,0.0
108,140,0.344644,,,,,,4.61e-04,0.0050,0.0
108,160,0.338571,,,,,,4.60e-04,0.0050,0.0
108,180,0.341494,,,,,,4.60e-04,0.0050,0.0
108,200,0.335211,,,,,,4.60e-04,0.0050,0.0
108,220,0.338975,,,,,,4.59e-04,0.0050,0.0
108,240,0.343135,,,,,,4.59e-04,0.0050,0.0
108,260,0.333403,,,,,,4.58e-04,0.0050,0.0
108,280,0.338302,,,,,,4.58e-04,0.0050,0.0
108,300,0.343765,,,,,,4.58e-04,0.0050,0.0
108,320,0.321847,,,,,,4.57e-04,0.0050,0.0
108,340,0.331597,,,,,,4.57e-04,0.0050,0.0
108,360,0.322827,,,,,,4.56e-04,0.0050,0.0
108,380,0.338558,,,,,,4.56e-04,0.0050,0.0
108,-1,0.339182,0.872182,0.970479,0.849291,0.842576,0.811968,,,,
109,20,0.333368,,,,,,4.55e-04,0.0050,0.0
109,40,0.337744,,,,,,4.55e-04,0.0050,0.0
109,60,0.338731,,,,,,4.54e-04,0.0050,0.0
109,80,0.326428,,,,,,4.54e-04,0.0050,0.0
109,100,0.346802,,,,,,4.54e-04,0.0050,0.0
109,120,0.333770,,,,,,4.53e-04,0.0050,0.0
109,140,0.347875,,,,,,4.53e-04,0.0050,0.0
109,160,0.335652,,,,,,4.52e-04,0.0050,0.0
109,180,0.339853,,,,,,4.52e-04,0.0050,0.0
109,200,0.333841,,,,,,4.52e-04,0.0050,0.0
109,220,0.339259,,,,,,4.51e-04,0.0050,0.0
109,240,0.329036,,,,,,4.51e-04,0.0050,0.0
109,260,0.347050,,,,,,4.50e-04,0.0050,0.0
109,280,0.332027,,,,,,4.50e-04,0.0050,0.0
109,300,0.339268,,,,,,4.49e-04,0.0050,0.0
109,320,0.320973,,,,,,4.49e-04,0.0050,0.0
109,340,0.336141,,,,,,4.49e-04,0.0050,0.0
109,360,0.331129,,,,,,4.48e-04,0.0050,0.0
109,380,0.330857,,,,,,4.48e-04,0.0050,0.0
109,-1,0.338609,0.870645,0.966957,0.851513,0.843273,0.824480,,,,
110,20,0.341920,,,,,,4.47e-04,0.0050,0.0
110,40,0.339390,,,,,,4.47e-04,0.0050,0.0
110,60,0.331343,,,,,,4.46e-04,0.0050,0.0
110,80,0.344348,,,,,,4.46e-04,0.0050,0.0
110,100,0.347773,,,,,,4.46e-04,0.0050,0.0
110,120,0.331757,,,,,,4.45e-04,0.0050,0.0
110,140,0.338755,,,,,,4.45e-04,0.0050,0.0
110,160,0.338654,,,,,,4.44e-04,0.0050,0.0
110,180,0.339515,,,,,,4.44e-04,0.0050,0.0
110,200,0.343064,,,,,,4.44e-04,0.0050,0.0
110,220,0.327099,,,,,,4.43e-04,0.0050,0.0
110,240,0.325801,,,,,,4.43e-04,0.0050,0.0
110,260,0.335119,,,,,,4.42e-04,0.0050,0.0
110,280,0.333339,,,,,,4.42e-04,0.0050,0.0
110,300,0.332012,,,,,,4.41e-04,0.0050,0.0
110,320,0.346498,,,,,,4.41e-04,0.0050,0.0
110,340,0.347423,,,,,,4.41e-04,0.0050,0.0
110,360,0.333780,,,,,,4.40e-04,0.0050,0.0
110,380,0.325019,,,,,,4.40e-04,0.0050,0.0
110,-1,0.337679,0.876089,0.969326,0.847859,0.845618,0.797655,,,,
111,20,0.335429,,,,,,4.39e-04,0.0050,0.0
111,40,0.343306,,,,,,4.39e-04,0.0050,0.0
111,60,0.332837,,,,,,4.38e-04,0.0050,0.0
111,80,0.330894,,,,,,4.38e-04,0.0050,0.0
111,100,0.336458,,,,,,4.38e-04,0.0050,0.0
111,120,0.341918,,,,,,4.37e-04,0.0050,0.0
111,140,0.336517,,,,,,4.37e-04,0.0050,0.0
111,160,0.353333,,,,,,4.36e-04,0.0050,0.0
111,180,0.348956,,,,,,4.36e-04,0.0050,0.0
111,200,0.331326,,,,,,4.36e-04,0.0050,0.0
111,220,0.319803,,,,,,4.35e-04,0.0050,0.0
111,240,0.352155,,,,,,4.35e-04,0.0050,0.0
111,260,0.336037,,,,,,4.34e-04,0.0050,0.0
111,280,0.350713,,,,,,4.34e-04,0.0050,0.0
111,300,0.351395,,,,,,4.33e-04,0.0050,0.0
111,320,0.331411,,,,,,4.33e-04,0.0050,0.0
111,340,0.330288,,,,,,4.33e-04,0.0050,0.0
111,360,0.346993,,,,,,4.32e-04,0.0050,0.0
111,380,0.330944,,,,,,4.32e-04,0.0050,0.0
111,-1,0.336961,0.877177,0.971760,0.852538,0.847636,0.788598,,,,
112,20,0.322132,,,,,,4.31e-04,0.0050,0.0
112,40,0.335066,,,,,,4.31e-04,0.0050,0.0
112,60,0.330729,,,,,,4.30e-04,0.0050,0.0
112,80,0.355769,,,,,,4.30e-04,0.0050,0.0
112,100,0.340577,,,,,,4.30e-04,0.0050,0.0
112,120,0.344670,,,,,,4.29e-04,0.0050,0.0
112,140,0.339879,,,,,,4.29e-04,0.0050,0.0
112,160,0.342736,,,,,,4.28e-04,0.0050,0.0
112,180,0.342207,,,,,,4.28e-04,0.0050,0.0
112,200,0.324826,,,,,,4.28e-04,0.0050,0.0
112,220,0.340452,,,,,,4.27e-04,0.0050,0.0
112,240,0.342939,,,,,,4.27e-04,0.0050,0.0
112,260,0.338097,,,,,,4.26e-04,0.0050,0.0
112,280,0.327513,,,,,,4.26e-04,0.0050,0.0
112,300,0.329563,,,,,,4.26e-04,0.0050,0.0
112,320,0.333370,,,,,,4.25e-04,0.0050,0.0
112,340,0.342157,,,,,,4.25e-04,0.0050,0.0
112,360,0.371979,,,,,,4.24e-04,0.0050,0.0
112,380,0.347645,,,,,,4.24e-04,0.0050,0.0
112,-1,0.337402,0.869749,0.967789,0.848355,0.839034,0.803402,,,,
113,20,0.333241,,,,,,4.23e-04,0.0050,0.0
113,40,0.338720,,,,,,4.23e-04,0.0050,0.0
113,60,0.343098,,,,,,4.23e-04,0.0050,0.0
113,80,0.342650,,,,,,4.22e-04,0.0050,0.0
113,100,0.329138,,,,,,4.22e-04,0.0050,0.0
113,120,0.340344,,,,,,4.21e-04,0.0050,0.0
113,140,0.324190,,,,,,4.21e-04,0.0050,0.0
113,160,0.336666,,,,,,4.20e-04,0.0050,0.0
113,180,0.337568,,,,,,4.20e-04,0.0050,0.0
113,200,0.340155,,,,,,4.20e-04,0.0050,0.0
113,220,0.340666,,,,,,4.19e-04,0.0050,0.0
113,240,0.326985,,,,,,4.19e-04,0.0050,0.0
113,260,0.329849,,,,,,4.18e-04,0.0050,0.0
113,280,0.341748,,,,,,4.18e-04,0.0050,0.0
113,300,0.329458,,,,,,4.18e-04,0.0050,0.0
113,320,0.330638,,,,,,4.17e-04,0.0050,0.0
113,340,0.349730,,,,,,4.17e-04,0.0050,0.0
113,360,0.327779,,,,,,4.16e-04,0.0050,0.0
113,380,0.327900,,,,,,4.16e-04,0.0050,0.0
113,-1,0.335444,0.875704,0.970479,0.851942,0.845215,0.786752,,,,
114,20,0.332544,,,,,,4.15e-04,0.0050,0.0
114,40,0.331432,,,,,,4.15e-04,0.0050,0.0
114,60,0.328195,,,,,,4.15e-04,0.0050,0.0
114,80,0.335930,,,,,,4.14e-04,0.0050,0.0
114,100,0.330142,,,,,,4.14e-04,0.0050,0.0
114,120,0.324412,,,,,,4.13e-04,0.0050,0.0
114,140,0.344371,,,,,,4.13e-04,0.0050,0.0
114,160,0.331040,,,,,,4.13e-04,0.0050,0.0
114,180,0.345234,,,,,,4.12e-04,0.0050,0.0
114,200,0.336329,,,,,,4.12e-04,0.0050,0.0
114,220,0.328861,,,,,,4.11e-04,0.0050,0.0
114,240,0.340501,,,,,,4.11e-04,0.0050,0.0
114,260,0.326577,,,,,,4.10e-04,0.0050,0.0
114,280,0.336789,,,,,,4.10e-04,0.0050,0.0
114,300,0.356217,,,,,,4.10e-04,0.0050,0.0
114,320,0.331335,,,,,,4.09e-04,0.0050,0.0
114,340,0.329978,,,,,,4.09e-04,0.0050,0.0
114,360,0.344708,,,,,,4.08e-04,0.0050,0.0
